Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
133,CA-2021-1132,12/24/2021,12/29/2021,First Class,CG-1070,Customer 74,Consumer,United States,Phoenix,Illinois,59767,South,OFF-6654,Office Supplies,Paper,Paper Model 50,1611.19,5,0.0,87.63
134,CA-2021-1133,12/21/2021,12/25/2021,First Class,CG-1065,Customer 192,Corporate,United States,New York,New York,80592,Central,TEC-5450,Technology,Phones,Phones Model 9,227.36,10,0.0,42.46
135,CA-2021-1134,08/20/2021,08/26/2021,Second Class,CG-1013,Customer 26,Corporate,United States,Chicago,Florida,23178,East,TEC-1084,Technology,Accessories,Accessories Model 36,1956.04,3,0.1,452.89
136,CA-2021-1135,10/29/2022,10/31/2022,Standard Class,CG-1082,Customer 74,Home Office,United States,Los Angeles,California,95498,East,OFF-9767,Office Supplies,Paper,Paper Model 48,1449.0,1,0.0,217.88
137,CA-2021-1136,05/07/2023,05/11/2023,Standard Class,CG-1047,Customer 192,Corporate,United States,Los Angeles,California,49110,West,FUR-6489,Furniture,Chairs,Chairs Model 19,914.15,9,0.2,293.91
138,CA-2021-1137,04/25/2022,04/28/2022,Second Class,CG-1028,Customer 85,Consumer,United States,Houston,Texas,34405,West,FUR-6523,Furniture,Bookcases,Bookcases Model 19,1139.88,4,0.0,410.95
139,CA-2021-1138,04/27/2023,05/01/2023,First Class,CG-1083,Customer 23,Corporate,United States,Los Angeles,New York,28430,South,TEC-6301,Technology,Laptops,Laptops Model 16,23.59,7,0.0,246.74
140,CA-2021-1139,11/06/2021,11/11/2021,First Class,CG-1146,Customer 3,Corporate,United States,Chicago,New York,18142,West,OFF-8625,Office Supplies,Paper,Paper Model 20,327.84,9,0.3,569.84
141,CA-2021-1140,10/17/2022,10/20/2022,Standard Class,CG-1157,Customer 57,Consumer,United States,New York,Florida,30078,South,TEC-7121,Technology,Phones,Phones Model 27,1406.86,8,0.2,601.99
142,CA-2021-1141,11/28/2022,12/05/2022,First Class,CG-1020,Customer 135,Corporate,United States,Phoenix,Texas,20237,West,FUR-2011,Furniture,Chairs,Chairs Model 36,1806.75,4,0.2,336.66
143,CA-2021-1142,05/25/2023,05/30/2023,Standard Class,CG-1029,Customer 175,Consumer,United States,Phoenix,Florida,21919,South,FUR-1911,Furniture,Tables,Tables Model 30,272.57,7,0.1,363.91
144,CA-2021-1143,11/20/2022,11/27/2022,Standard Class,CG-1185,Customer 6,Corporate,United States,Chicago,California,38560,West,TEC-1742,Technology,Laptops,Laptops Model 28,695.61,2,0.2,794.12
145,CA-2021-1144,02/02/2021,02/05/2021,Standard Class,CG-1046,Customer 197,Consumer,United States,Houston,Texas,60132,South,FUR-7184,Furniture,Tables,Tables Model 25,169.7,9,0.0,453.53
146,CA-2021-1145,07/02/2021,07/07/2021,Standard Class,CG-1135,Customer 33,Home Office,United States,New York,California,12979,Central,OFF-8585,Office Supplies,Binders,Binders Model 44,1441.0,7,0.2,179.28
147,CA-2021-1146,04/17/2022,04/20/2022,Second Class,CG-1070,Customer 49,Home Office,United States,Los Angeles,California,96533,South,FUR-1256,Furniture,Chairs,Chairs Model 16,420.1,2,0.2,-166.42
148,CA-2021-1147,12/22/2022,12/29/2022,Second Class,CG-1062,Customer 190,Consumer,United States,Houston,Florida,40715,East,TEC-1924,Technology,Accessories,Accessories Model 9,1012.75,5,0.0,615.79
149,CA-2021-1148,11/23/2021,11/28/2021,First Class,CG-1197,Customer 173,Corporate,United States,New York,Texas,28777,East,TEC-7775,Technology,Accessories,Accessories Model 20,557.56,9,0.2,679.71
150,CA-2021-1149,11/27/2022,12/01/2022,First Class,CG-1126,Customer 13,Corporate,United States,Houston,Illinois,51777,South,FUR-7688,Furniture,Bookcases,Bookcases Model 10,606.78,3,0.2,273.52
151,CA-2021-1150,05/29/2023,06/04/2023,Second Class,CG-1118,Customer 15,Home Office,United States,Houston,Florida,83044,East,FUR-7363,Furniture,Tables,Tables Model 16,517.44,6,0.3,-120.93
152,CA-2021-1151,04/05/2021,04/10/2021,First Class,CG-1048,Customer 14,Corporate,United States,Houston,Illinois,89026,West,OFF-2192,Office Supplies,Paper,Paper Model 13,1611.25,10,0.3,471.45
153,CA-2021-1152,08/02/2021,08/09/2021,Standard Class,CG-1077,Customer 4,Consumer,United States,New York,California,72773,East,FUR-4350,Furniture,Tables,Tables Model 26,1831.1,9,0.0,575.51
154,CA-2021-1153,07/01/2022,07/07/2022,Standard Class,CG-1078,Customer 67,Corporate,United States,Phoenix,Florida,71080,West,OFF-8692,Office Supplies,Paper,Paper Model 49,1681.07,4,0.0,112.92
155,CA-2021-1154,06/04/2023,06/06/2023,First Class,CG-1037,Customer 5,Corporate,United States,Phoenix,Illinois,85909,South,FUR-5836,Furniture,Bookcases,Bookcases Model 10,400.42,4,0.1,369.79
156,CA-2021-1155,07/18/2022,07/24/2022,First Class,CG-1086,Customer 66,Corporate,United States,Houston,Florida,32050,Central,FUR-3773,Furniture,Tables,Tables Model 9,1443.42,8,0.0,716.9
157,CA-2021-1156,03/02/2021,03/07/2021,Second Class,CG-1019,Customer 172,Consumer,United States,Los Angeles,Florida,28021,East,TEC-2113,Technology,Accessories,Accessories Model 46,310.55,4,0.2,256.01
158,CA-2021-1157,10/16/2022,10/22/2022,First Class,CG-1123,Customer 169,Corporate,United States,Los Angeles,California,79758,South,FUR-1194,Furniture,Bookcases,Bookcases Model 2,1063.54,5,0.2,777.48
159,CA-2021-1158,04/13/2023,04/19/2023,First Class,CG-1110,Customer 46,Consumer,United States,Los Angeles,Illinois,29516,East,FUR-4144,Furniture,Bookcases,Bookcases Model 40,1057.65,6,0.0,594.94
160,CA-2021-1159,02/20/2022,02/24/2022,First Class,CG-1062,Customer 179,Consumer,United States,Chicago,California,95686,West,FUR-2531,Furniture,Tables,Tables Model 26,764.74,9,0.1,-143.89
161,CA-2021-1160,06/25/2021,06/26/2021,Standard Class,CG-1111,Customer 166,Corporate,United States,Phoenix,California,79226,West,FUR-4764,Furniture,Bookcases,Bookcases Model 14,1803.53,10,0.1,71.1
162,CA-2021-1161,10/15/2021,10/20/2021,First Class,CG-1168,Customer 9,Consumer,United States,Chicago,California,37152,East,FUR-7525,Furniture,Bookcases,Bookcases Model 5,605.56,10,0.0,366.7
163,CA-2021-1162,07/08/2022,07/11/2022,Standard Class,CG-1193,Customer 190,Consumer,United States,Los Angeles,Illinois,55332,West,OFF-2600,Office Supplies,Pens,Pens Model 28,471.97,2,0.0,405.17
164,CA-2021-1163,02/11/2022,02/18/2022,Standard Class,CG-1007,Customer 163,Corporate,United States,Houston,Florida,39902,Central,TEC-7150,Technology,Accessories,Accessories Model 28,379.62,10,0.3,180.07
165,CA-2021-1164,03/29/2023,03/31/2023,First Class,CG-1018,Customer 22,Corporate,United States,New York,Florida,93086,East,TEC-7383,Technology,Laptops,Laptops Model 21,727.79,2,0.0,742.96
166,CA-2021-1165,02/19/2023,02/22/2023,Second Class,CG-1033,Customer 23,Consumer,United States,Houston,Florida,83005,South,OFF-2692,Office Supplies,Paper,Paper Model 2,188.34,9,0.0,396.92
167,CA-2021-1166,01/13/2021,01/16/2021,Standard Class,CG-1099,Customer 200,Consumer,United States,Phoenix,New York,84967,East,OFF-7237,Office Supplies,Paper,Paper Model 11,286.29,5,0.0,293.12
168,CA-2021-1167,03/22/2022,03/25/2022,Standard Class,CG-1076,Customer 124,Consumer,United States,Chicago,Texas,42321,South,FUR-4203,Furniture,Chairs,Chairs Model 30,222.88,5,0.0,748.82
169,CA-2021-1168,01/25/2022,02/01/2022,Standard Class,CG-1112,Customer 86,Corporate,United States,Phoenix,New York,49378,Central,OFF-4290,Office Supplies,Pens,Pens Model 31,635.22,7,0.0,91.45
170,CA-2021-1169,05/18/2022,05/23/2022,Second Class,CG-1083,Customer 97,Corporate,United States,Houston,Texas,24927,East,TEC-9939,Technology,Accessories,Accessories Model 12,1366.61,9,0.0,753.0
171,CA-2021-1170,08/03/2021,08/07/2021,Standard Class,CG-1177,Customer 18,Corporate,United States,Houston,New York,93012,Central,OFF-4965,Office Supplies,Pens,Pens Model 17,1320.74,7,0.1,-126.03
172,CA-2021-1171,08/20/2022,08/24/2022,First Class,CG-1129,Customer 178,Corporate,United States,Phoenix,California,57124,West,TEC-2791,Technology,Laptops,Laptops Model 50,503.98,6,0.0,447.0
173,CA-2021-1172,10/23/2022,10/29/2022,First Class,CG-1102,Customer 193,Corporate,United States,Houston,California,11382,West,FUR-5239,Furniture,Bookcases,Bookcases Model 15,1026.25,9,0.2,380.52
174,CA-2021-1173,04/02/2022,04/05/2022,Standard Class,CG-1118,Customer 198,Home Office,United States,Phoenix,Illinois,29758,Central,TEC-1402,Technology,Phones,Phones Model 31,218.05,7,0.0,-83.93
175,CA-2021-1174,12/23/2021,12/26/2021,Standard Class,CG-1116,Customer 53,Home Office,United States,Houston,Texas,72411,West,TEC-8178,Technology,Phones,Phones Model 47,1396.56,6,0.0,100.26
176,CA-2021-1175,01/24/2021,01/31/2021,Standard Class,CG-1165,Customer 28,Home Office,United States,New York,New York,77632,East,TEC-3623,Technology,Phones,Phones Model 22,1124.1,8,0.0,597.76
177,CA-2021-1176,07/10/2021,07/16/2021,First Class,CG-1110,Customer 102,Consumer,United States,Phoenix,New York,68926,South,TEC-7370,Technology,Phones,Phones Model 1,1412.42,4,0.0,552.33
178,CA-2021-1177,04/15/2021,04/22/2021,First Class,CG-1047,Customer 94,Corporate,United States,New York,Florida,24936,Central,FUR-9019,Furniture,Bookcases,Bookcases Model 34,1932.17,6,0.2,188.64
179,CA-2021-1178,04/27/2021,04/30/2021,Standard Class,CG-1117,Customer 159,Consumer,United States,Chicago,Illinois,87354,West,OFF-3194,Office Supplies,Pens,Pens Model 21,244.54,5,0.0,-16.96
180,CA-2021-1179,06/08/2022,06/12/2022,Standard Class,CG-1152,Customer 36,Home Office,United States,Houston,Florida,34347,South,TEC-9804,Technology,Phones,Phones Model 45,1839.13,3,0.2,-33.13
181,CA-2021-1180,07/11/2021,07/14/2021,Standard Class,CG-1158,Customer 14,Corporate,United States,Los Angeles,Florida,27895,East,OFF-7290,Office Supplies,Binders,Binders Model 36,1015.82,8,0.1,484.7
182,CA-2021-1181,05/11/2023,05/15/2023,Standard Class,CG-1042,Customer 22,Home Office,United States,Los Angeles,New York,48284,West,OFF-5503,Office Supplies,Pens,Pens Model 15,1079.84,3,0.1,365.65
183,CA-2021-1182,06/08/2022,06/09/2022,First Class,CG-1029,Customer 69,Home Office,United States,Chicago,Illinois,15453,South,OFF-9951,Office Supplies,Pens,Pens Model 14,1979.65,2,0.3,630.07
184,CA-2021-1183,06/15/2023,06/16/2023,Standard Class,CG-1067,Customer 90,Consumer,United States,Houston,California,41056,East,FUR-6744,Furniture,Tables,Tables Model 46,1224.42,7,0.0,416.15
185,CA-2021-1184,04/05/2023,04/06/2023,First Class,CG-1089,Customer 137,Corporate,United States,Phoenix,Illinois,32069,Central,FUR-5794,Furniture,Chairs,Chairs Model 19,1149.74,9,0.3,615.18
186,CA-2021-1185,03/02/2021,03/05/2021,First Class,CG-1032,Customer 180,Consumer,United States,New York,New York,52217,East,FUR-7434,Furniture,Tables,Tables Model 32,292.92,5,0.3,214.23
187,CA-2021-1186,10/11/2022,10/18/2022,Second Class,CG-1103,Customer 132,Home Office,United States,Chicago,Texas,69597,South,OFF-6362,Office Supplies,Binders,Binders Model 38,14.92,2,0.3,772.15
188,CA-2021-1187,12/16/2022,12/19/2022,Second Class,CG-1136,Customer 102,Consumer,United States,Houston,New York,74843,Central,TEC-6289,Technology,Accessories,Accessories Model 19,682.13,10,0.0,366.14
189,CA-2021-1188,11/30/2022,12/07/2022,Second Class,CG-1011,Customer 26,Home Office,United States,Houston,California,26284,East,OFF-8230,Office Supplies,Paper,Paper Model 30,11.35,7,0.0,795.69
190,CA-2021-1189,11/06/2021,11/08/2021,Standard Class,CG-1023,Customer 168,Corporate,United States,Chicago,California,58738,East,FUR-1848,Furniture,Bookcases,Bookcases Model 26,1254.95,4,0.1,455.49
191,CA-2021-1190,01/02/2021,01/04/2021,Standard Class,CG-1019,Customer 34,Home Office,United States,New York,Illinois,99126,South,TEC-1152,Technology,Phones,Phones Model 1,1394.24,2,0.1,494.03
192,CA-2021-1191,08/23/2021,08/27/2021,Second Class,CG-1187,Customer 27,Consumer,United States,Chicago,Texas,49223,East,OFF-7270,Office Supplies,Binders,Binders Model 50,1628.6,3,0.3,792.94
193,CA-2021-1192,06/28/2022,07/03/2022,Second Class,CG-1156,Customer 167,Consumer,United States,Houston,Texas,37925,East,FUR-7745,Furniture,Chairs,Chairs Model 40,1376.27,4,0.0,696.59
194,CA-2021-1193,08/27/2022,09/02/2022,Standard Class,CG-1089,Customer 110,Corporate,United States,New York,New York,46302,West,FUR-5065,Furniture,Chairs,Chairs Model 36,1205.99,10,0.0,578.97
195,CA-2021-1194,05/19/2023,05/26/2023,First Class,CG-1077,Customer 53,Home Office,United States,Phoenix,Illinois,34726,South,TEC-5842,Technology,Phones,Phones Model 42,118.59,4,0.1,185.89
196,CA-2021-1195,10/16/2022,10/21/2022,Second Class,CG-1135,Customer 4,Corporate,United States,Chicago,New York,60703,South,FUR-6986,Furniture,Tables,Tables Model 35,1369.05,8,0.0,-183.31
197,CA-2021-1196,09/26/2021,09/28/2021,Second Class,CG-1015,Customer 102,Home Office,United States,Chicago,Illinois,64451,South,FUR-7590,Furniture,Chairs,Chairs Model 6,1284.67,9,0.2,-47.32
198,CA-2021-1197,03/22/2021,03/27/2021,Second Class,CG-1039,Customer 138,Corporate,United States,Houston,Illinois,93138,West,FUR-6081,Furniture,Tables,Tables Model 45,880.6,4,0.0,44.48
199,CA-2021-1198,04/10/2022,04/15/2022,First Class,CG-1014,Customer 80,Home Office,United States,New York,California,11660,East,OFF-1185,Office Supplies,Binders,Binders Model 11,997.86,6,0.2,317.22
200,CA-2021-1199,06/20/2021,06/23/2021,Second Class,CG-1191,Customer 200,Corporate,United States,Los Angeles,California,53910,South,TEC-5456,Technology,Laptops,Laptops Model 34,137.11,10,0.3,-122.93
201,CA-2021-1200,01/04/2022,01/05/2022,Standard Class,CG-1145,Customer 43,Corporate,United States,New York,Texas,23487,West,OFF-4742,Office Supplies,Pens,Pens Model 48,1022.56,1,0.0,44.55
202,CA-2021-1201,01/28/2022,01/30/2022,Second Class,CG-1009,Customer 142,Home Office,United States,Houston,New York,52179,East,OFF-7819,Office Supplies,Paper,Paper Model 47,646.67,2,0.2,172.81
203,CA-2021-1202,02/23/2021,02/25/2021,Second Class,CG-1132,Customer 12,Corporate,United States,Los Angeles,Florida,47002,Central,TEC-6362,Technology,Accessories,Accessories Model 6,1110.65,1,0.0,0.67
204,CA-2021-1203,01/28/2023,02/02/2023,Second Class,CG-1118,Customer 95,Home Office,United States,Houston,New York,81638,East,TEC-3466,Technology,Laptops,Laptops Model 1,1865.47,1,0.0,341.55
205,CA-2021-1204,06/18/2023,06/19/2023,Standard Class,CG-1000,Customer 195,Home Office,United States,Houston,Texas,23624,East,TEC-9680,Technology,Accessories,Accessories Model 16,845.43,1,0.0,511.65
206,CA-2021-1205,08/26/2021,09/02/2021,First Class,CG-1105,Customer 180,Corporate,United States,Houston,California,86122,West,FUR-9280,Furniture,Chairs,Chairs Model 9,1278.06,7,0.0,391.9
207,CA-2021-1206,11/10/2022,11/12/2022,Second Class,CG-1074,Customer 67,Corporate,United States,Houston,Texas,51688,South,FUR-5455,Furniture,Tables,Tables Model 15,158.63,4,0.0,579.94
208,CA-2021-1207,06/09/2021,06/10/2021,Second Class,CG-1115,Customer 120,Corporate,United States,Houston,California,80244,Central,TEC-4401,Technology,Phones,Phones Model 29,623.53,5,0.0,-109.58
209,CA-2021-1208,04/27/2023,05/03/2023,First Class,CG-1154,Customer 11,Consumer,United States,Chicago,New York,21955,East,TEC-6828,Technology,Laptops,Laptops Model 26,1031.78,5,0.0,620.09
210,CA-2021-1209,02/19/2022,02/26/2022,Standard Class,CG-1142,Customer 192,Home Office,United States,New York,California,70560,West,FUR-3290,Furniture,Chairs,Chairs Model 8,33.79,4,0.0,-1.87
211,CA-2021-1210,12/04/2022,12/10/2022,First Class,CG-1021,Customer 150,Home Office,United States,Chicago,California,12857,West,OFF-4239,Office Supplies,Paper,Paper Model 42,892.43,3,0.0,705.08
212,CA-2021-1211,02/13/2021,02/17/2021,Second Class,CG-1043,Customer 147,Corporate,United States,Houston,Florida,13864,South,OFF-7990,Office Supplies,Binders,Binders Model 12,714.35,3,0.0,79.85
213,CA-2021-1212,09/21/2022,09/26/2022,First Class,CG-1062,Customer 166,Corporate,United States,Houston,Florida,82179,South,FUR-1999,Furniture,Chairs,Chairs Model 6,566.75,3,0.1,-0.54
214,CA-2021-1213,10/08/2022,10/15/2022,First Class,CG-1004,Customer 98,Home Office,United States,Chicago,Florida,81371,South,TEC-6636,Technology,Phones,Phones Model 37,1009.76,7,0.0,-20.18
215,CA-2021-1214,08/13/2021,08/14/2021,Standard Class,CG-1014,Customer 121,Home Office,United States,Chicago,Illinois,40508,East,OFF-2640,Office Supplies,Pens,Pens Model 16,1317.16,5,0.2,616.29
216,CA-2021-1215,02/22/2023,02/24/2023,First Class,CG-1099,Customer 91,Consumer,United States,New York,New York,87662,Central,TEC-6878,Technology,Phones,Phones Model 38,66.13,6,0.2,363.61
217,CA-2021-1216,05/07/2023,05/14/2023,Standard Class,CG-1138,Customer 80,Consumer,United States,Houston,California,21830,West,TEC-4811,Technology,Phones,Phones Model 39,445.43,9,0.1,-199.32
218,CA-2021-1217,04/06/2023,04/08/2023,Standard Class,CG-1183,Customer 46,Corporate,United States,Los Angeles,California,29360,East,TEC-2817,Technology,Phones,Phones Model 34,1722.73,2,0.0,504.54
219,CA-2021-1218,08/24/2022,08/25/2022,Standard Class,CG-1077,Customer 83,Consumer,United States,New York,Florida,93789,South,TEC-6198,Technology,Laptops,Laptops Model 12,1417.29,9,0.3,689.6
220,CA-2021-1219,08/17/2021,08/23/2021,First Class,CG-1044,Customer 97,Corporate,United States,Chicago,New York,33292,West,TEC-7415,Technology,Laptops,Laptops Model 50,1930.72,1,0.0,402.39
221,CA-2021-1220,10/17/2022,10/22/2022,Second Class,CG-1127,Customer 37,Corporate,United States,Los Angeles,New York,55457,Central,TEC-3750,Technology,Phones,Phones Model 41,1771.79,2,0.3,470.02
222,CA-2021-1221,04/03/2022,04/04/2022,Standard Class,CG-1053,Customer 64,Home Office,United States,Los Angeles,Texas,43640,West,TEC-1020,Technology,Laptops,Laptops Model 4,778.01,7,0.0,684.55
223,CA-2021-1222,12/26/2021,12/31/2021,Standard Class,CG-1025,Customer 123,Home Office,United States,New York,New York,69151,West,OFF-1547,Office Supplies,Paper,Paper Model 19,49.96,5,0.0,-125.8
224,CA-2021-1223,06/14/2021,06/20/2021,Second Class,CG-1140,Customer 24,Corporate,United States,Phoenix,Illinois,73273,West,FUR-8066,Furniture,Tables,Tables Model 42,338.34,7,0.0,-146.44
225,CA-2021-1224,07/14/2021,07/18/2021,First Class,CG-1141,Customer 185,Home Office,United States,Phoenix,Texas,96585,Central,OFF-5872,Office Supplies,Binders,Binders Model 16,200.87,7,0.2,349.66
226,CA-2021-1225,02/25/2021,02/28/2021,Second Class,CG-1109,Customer 23,Corporate,United States,Phoenix,Florida,36171,West,OFF-1421,Office Supplies,Binders,Binders Model 14,349.96,5,0.0,273.57
227,CA-2021-1226,03/15/2023,03/19/2023,Standard Class,CG-1125,Customer 170,Corporate,United States,Los Angeles,Illinois,60793,East,FUR-7078,Furniture,Tables,Tables Model 25,745.11,8,0.0,63.3
228,CA-2021-1227,08/20/2021,08/27/2021,Standard Class,CG-1144,Customer 16,Consumer,United States,Los Angeles,California,97574,Central,OFF-9871,Office Supplies,Paper,Paper Model 27,1941.7,10,0.0,353.6
229,CA-2021-1228,03/05/2022,03/10/2022,First Class,CG-1121,Customer 147,Consumer,United States,Houston,Texas,20348,South,OFF-1568,Office Supplies,Pens,Pens Model 33,1146.73,9,0.2,477.53
230,CA-2021-1229,05/04/2021,05/11/2021,Standard Class,CG-1044,Customer 43,Consumer,United States,New York,New York,15593,South,TEC-2283,Technology,Phones,Phones Model 44,876.43,3,0.2,57.89
231,CA-2021-1230,03/31/2021,04/04/2021,First Class,CG-1101,Customer 142,Corporate,United States,Chicago,Illinois,70051,West,TEC-9561,Technology,Phones,Phones Model 27,233.91,3,0.0,366.59
232,CA-2021-1231,04/19/2021,04/24/2021,Second Class,CG-1073,Customer 138,Corporate,United States,Houston,Texas,60206,South,TEC-8750,Technology,Phones,Phones Model 3,352.68,7,0.0,418.24
233,CA-2021-1232,02/16/2022,02/17/2022,Standard Class,CG-1084,Customer 177,Consumer,United States,Los Angeles,Florida,45203,Central,TEC-1331,Technology,Accessories,Accessories Model 22,1636.6,5,0.0,80.35
